Player,Squad,Pos,Min,90s,Tkl,Int,Blocks,Clr,TklDef3rd,TklMid3rd,TklAtt3rd,Recov,PasProg,CarProg,CarPrgDist,Pas3rd,PasAss,SCA,PPA,TB,PasTotCmp%,CarMis,CarDis,Touches,Carries,Rec,Tkl_p90,Int_p90,Blocks_p90,Clr_p90,TklDef3rd_p90,TklMid3rd_p90,TklAtt3rd_p90,Recov_p90,PasProg_p90,CarProg_p90,CarPrgDist_p90,Pas3rd_p90,PasAss_p90,SCA_p90,PPA_p90,TB_p90,Touches_p90,Carries_p90,Rec_p90,Tkl_p90_pct,Int_p90_pct,Blocks_p90_pct,Clr_p90_pct,TklDef3rd_p90_pct,TklMid3rd_p90_pct,TklAtt3rd_p90_pct,Recov_p90_pct,PasProg_p90_pct,CarProg_p90_pct,CarPrgDist_p90_pct,Pas3rd_p90_pct,PasAss_p90_pct,SCA_p90_pct,PPA_p90_pct,TB_p90_pct,PasTotCmp%_pct,CarMis_pct,CarDis_pct,Touches_p90_pct,Carries_p90_pct,Rec_p90_pct,defensive_impact,pressing_ball_winning,ball_progression,chance_creation,possession_retention,off_ball_activity,SCS
Dominic Solanke,Bournemouth,FW,1431,15.9,0.44,0.13,0.75,1.45,0.25,0.06,0.13,3.08,1.45,1.64,46.4,0.57,0.57,1.57,0.38,0.06,69.7,3.65,2.14,29.7,18.4,21.4,0.027672955974842768,0.008176100628930818,0.04716981132075471,0.09119496855345911,0.015723270440251572,0.003773584905660377,0.008176100628930818,0.19371069182389938,0.09119496855345911,0.1031446540880503,2.9182389937106916,0.035849056603773584,0.035849056603773584,0.09874213836477988,0.023899371069182388,0.003773584905660377,1.8679245283018866,1.1572327044025157,1.3459119496855345,6.122448979591836,14.285714285714285,32.6530612244898,87.75510204081633,38.775510204081634,4.081632653061225,16.3265306122449,42.857142857142854,12.244897959183673,24.489795918367346,30.612244897959183,6.122448979591836,6.122448979591836,4.081632653061225,8.16326530612245,24.489795918367346,38.775510204081634,8.16326530612244,26.530612244897952,18.367346938775512,22.448979591836736,16.3265306122449,35.20408163265306,25.51020408163265,18.36734693877551,10.714285714285715,24.48979591836734,19.047619047619047,18.681972789115648
Douglas Luiz,Aston Villa,MF,1434,15.9,2.33,1.38,1.38,0.63,1.07,0.82,0.44,6.73,3.96,1.51,85.1,3.27,1.64,3.21,0.69,0.19,82.6,1.01,1.01,69.0,36.7,42.2,0.14654088050314465,0.08679245283018867,0.08679245283018867,0.03962264150943396,0.06729559748427673,0.05157232704402515,0.027672955974842768,0.42327044025157234,0.2490566037735849,0.09496855345911949,5.352201257861635,0.20566037735849058,0.1031446540880503,0.20188679245283017,0.04339622641509434,0.011949685534591194,4.339622641509433,2.308176100628931,2.6540880503144657,63.38028169014085,84.50704225352112,60.56338028169014,25.352112676056336,70.4225352112676,42.25352112676056,76.05633802816901,61.97183098591549,40.845070422535215,60.56338028169014,66.19718309859155,49.29577464788733,78.87323943661971,71.83098591549296,40.845070422535215,56.33802816901409,71.12676056338029,67.6056338028169,51.40845070422535,77.46478873239437,67.6056338028169,66.19718309859155,58.45070422535211,62.67605633802817,54.225352112676056,61.97183098591549,63.38028169014084,70.4225352112676,61.514084507042256
Dwight McNeil,Everton,FW,981,10.9,2.75,0.73,1.65,1.19,1.56,0.55,0.64,4.86,2.75,2.48,65.3,1.56,1.38,3.67,1.1,0.18,72.3,2.02,1.38,49.4,25.9,30.0,0.25229357798165136,0.06697247706422017,0.1513761467889908,0.1091743119266055,0.14311926605504588,0.05045871559633028,0.058715596330275226,0.44587155963302755,0.25229357798165136,0.2275229357798165,5.990825688073394,0.14311926605504588,0.12660550458715594,0.336697247706422,0.10091743119266056,0.016513761467889906,4.532110091743119,2.3761467889908254,2.7522935779816513,97.95918367346938,97.95918367346938,100.0,93.87755102040816,100.0,87.75510204081633,95.91836734693877,89.79591836734694,75.51020408163265,73.46938775510205,69.38775510204081,83.6734693877551,75.51020408163265,87.75510204081633,77.55102040816327,75.51020408163265,53.06122448979592,75.51020408163265,63.265306122448976,83.6734693877551,81.63265306122449,79.59183673469387,97.44897959183675,93.3673469387755,75.51020408163265,79.08163265306122,63.94557823129251,81.63265306122447,78.95408163265306
Eberechi Eze,Crystal Palace,MF,1549,17.2,1.4,0.41,0.99,0.17,0.47,0.64,0.29,6.57,3.9,2.27,83.2,2.91,1.98,3.43,0.99,0.23,78.7,2.27,1.74,51.6,29.7,33.4,0.0813953488372093,0.02383720930232558,0.05755813953488372,0.00988372093023256,0.027325581395348835,0.037209302325581395,0.016860465116279068,0.38197674418604655,0.22674418604651164,0.13197674418604652,4.837209302325582,0.1691860465116279,0.11511627906976744,0.19941860465116282,0.05755813953488372,0.013372093023255816,3.0,1.7267441860465116,1.941860465116279,18.30985915492958,14.084507042253522,26.76056338028169,1.4084507042253522,22.535211267605636,19.718309859154928,44.36619718309859,50.70422535211267,29.577464788732392,69.01408450704226,59.154929577464785,28.169014084507044,84.50704225352112,70.4225352112676,54.929577464788736,61.97183098591549,40.140845070422536,18.30985915492957,12.676056338028175,30.985915492957744,38.028169014084504,30.985915492957744,15.140845070422536,34.33098591549296,46.478873239436616,67.95774647887325,23.708920187793428,33.33333333333333,37.183098591549296
Emerson,Tottenham,DF,1196,13.3,2.56,0.9,0.83,3.53,1.8,0.68,0.08,5.19,4.44,2.48,97.9,2.71,0.45,2.11,0.98,0.0,78.9,1.13,0.9,66.9,32.7,39.1,0.19248120300751878,0.06766917293233082,0.06240601503759398,0.26541353383458643,0.13533834586466165,0.05112781954887218,0.006015037593984962,0.3902255639097744,0.33383458646616543,0.18646616541353384,7.360902255639098,0.20375939849624058,0.03383458646616541,0.15864661654135337,0.07368421052631578,0.0,5.030075187969925,2.4586466165413534,2.9398496240601504,86.26373626373626,39.56043956043956,25.274725274725274,78.02197802197803,90.10989010989012,78.02197802197803,45.604395604395606,70.32967032967034,79.12087912087912,87.91208791208791,69.23076923076923,50.54945054945055,62.637362637362635,83.51648351648352,81.31868131868131,30.21978021978022,39.010989010989015,20.879120879120876,9.890109890109883,69.23076923076923,62.637362637362635,63.73626373626373,57.28021978021978,71.01648351648353,71.7032967032967,64.42307692307692,23.260073260073256,65.2014652014652,58.63324175824176
Emi Buendía,Aston Villa,MF,1220,13.6,2.57,0.74,0.74,0.66,1.03,0.96,0.59,5.74,6.1,2.13,75.0,4.04,1.54,3.38,1.62,0.29,78.4,2.28,1.91,54.5,33.4,38.8,0.1889705882352941,0.054411764705882354,0.054411764705882354,0.04852941176470588,0.07573529411764707,0.07058823529411765,0.04338235294117647,0.42205882352941176,0.44852941176470584,0.15661764705882353,5.514705882352941,0.29705882352941176,0.11323529411764706,0.2485294117647059,0.11911764705882354,0.021323529411764706,4.007352941176471,2.4558823529411766,2.8529411764705883,84.50704225352112,42.25352112676056,23.943661971830984,38.028169014084504,77.46478873239437,70.4225352112676,94.36619718309859,60.56338028169014,83.09859154929578,73.23943661971832,67.6056338028169,70.4225352112676,83.09859154929578,83.09859154929578,90.14084507042254,80.28169014084507,38.028169014084504,16.901408450704224,8.450704225352112,69.01408450704226,76.05633802816901,71.83098591549296,47.183098591549296,75.70422535211267,73.59154929577464,84.15492957746478,21.12676056338028,72.30046948356808,63.573943661971825
Eric Dier,Tottenham,DF,1915,21.3,0.94,1.22,1.13,3.38,0.61,0.28,0.05,4.13,3.1,0.23,100.9,2.58,0.28,0.99,0.28,0.0,86.2,0.42,0.14,74.9,45.8,53.1,0.04413145539906103,0.057276995305164315,0.05305164319248826,0.15868544600938966,0.028638497652582157,0.013145539906103287,0.002347417840375587,0.19389671361502347,0.14553990610328638,0.0107981220657277,4.737089201877934,0.12112676056338029,0.013145539906103287,0.04647887323943662,0.013145539906103287,0.0,3.5164319248826295,2.1502347417840375,2.492957746478873,7.6923076923076925,27.472527472527474,15.384615384615385,30.76923076923077,12.087912087912088,13.186813186813188,29.67032967032967,1.098901098901099,18.681318681318682,9.89010989010989,32.967032967032964,13.186813186813188,29.67032967032967,35.16483516483517,36.26373626373626,30.21978021978022,76.92307692307693,74.72527472527473,75.82417582417582,27.472527472527474,42.857142857142854,48.35164835164835,20.329670329670332,14.010989010989013,18.68131868131868,32.829670329670336,75.82417582417582,39.56043956043956,30.652472527472526
Erling Haaland,Manchester City,FW,1636,18.2,0.11,0.11,0.38,0.55,0.0,0.05,0.05,1.1,1.87,1.04,20.5,0.49,0.93,2.03,0.77,0.11,73.7,1.43,0.99,24.2,12.6,18.1,0.006043956043956044,0.006043956043956044,0.02087912087912088,0.030219780219780223,0.0,0.0027472527472527475,0.0027472527472527475,0.06043956043956045,0.10274725274725276,0.05714285714285715,1.1263736263736264,0.026923076923076925,0.051098901098901105,0.11153846153846153,0.04230769230769231,0.006043956043956044,1.3296703296703296,0.6923076923076923,0.9945054945054946,2.0408163265306123,6.122448979591836,4.081632653061225,40.816326530612244,5.1020408163265305,2.0408163265306123,2.0408163265306123,2.0408163265306123,20.408163265306122,6.122448979591836,4.081632653061225,4.081632653061225,20.408163265306122,14.285714285714285,26.53061224489796,36.734693877551024,61.224489795918366,93.87755102040816,81.63265306122449,4.081632653061225,4.081632653061225,6.122448979591836,13.26530612244898,2.8061224489795915,8.673469387755102,24.48979591836735,78.91156462585035,4.761904761904762,22.81462585034014
Ethan Pinnock,Brentford,DF,1260,14.0,1.0,1.0,1.0,9.14,0.5,0.14,0.36,3.64,1.79,0.07,41.3,1.64,0.29,0.64,0.0,0.0,73.1,0.07,0.43,50.0,17.6,21.3,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6528571428571429,0.03571428571428571,0.01,0.025714285714285714,0.26,0.12785714285714286,0.005,2.9499999999999997,0.11714285714285713,0.020714285714285713,0.045714285714285714,0.0,0.0,3.5714285714285716,1.2571428571428573,1.5214285714285716,25.274725274725274,46.15384615384615,35.16483516483517,98.9010989010989,18.681318681318682,3.296703296703297,90.10989010989012,19.78021978021978,10.989010989010989,5.4945054945054945,9.89010989010989,12.087912087912088,41.75824175824176,34.065934065934066,2.7472527472527473,30.21978021978022,15.934065934065933,98.9010989010989,32.96703296703298,29.67032967032967,4.395604395604396,4.395604395604396,51.37362637362638,32.967032967032964,9.615384615384615,27.197802197802197,49.26739926739927,12.82051282051282,34.12087912087912
Ezri Konsa,Aston Villa,DF,1792,19.9,1.41,0.8,0.9,3.47,0.9,0.4,0.1,4.82,1.26,0.25,83.4,1.91,0.2,0.35,0.2,0.05,86.1,0.4,0.05,59.8,36.7,41.8,0.07085427135678392,0.040201005025125636,0.04522613065326633,0.17437185929648244,0.04522613065326633,0.020100502512562818,0.0050251256281407045,0.24221105527638195,0.06331658291457287,0.01256281407035176,4.190954773869347,0.09597989949748743,0.010050251256281409,0.017587939698492462,0.010050251256281409,0.0025125628140703522,3.0050251256281406,1.8442211055276385,2.100502512562814,24.175824175824175,9.89010989010989,6.593406593406594,39.56043956043956,30.76923076923077,30.76923076923077,38.46153846153847,10.989010989010989,1.098901098901099,14.285714285714285,24.175824175824175,7.6923076923076925,22.52747252747253,3.296703296703297,27.472527472527474,61.53846153846154,75.82417582417582,75.82417582417582,90.65934065934066,9.89010989010989,31.868131868131865,32.967032967032964,20.054945054945055,27.747252747252748,11.813186813186814,28.70879120879121,80.76923076923077,24.908424908424905,30.625
Fabian Schär,Newcastle Utd,DF,1873,20.8,1.3,1.78,1.15,4.33,0.87,0.38,0.05,6.88,4.42,0.96,121.2,4.13,0.58,1.78,0.63,0.19,75.5,0.58,0.24,64.7,34.4,37.6,0.0625,0.08557692307692308,0.05528846153846153,0.20817307692307693,0.041826923076923074,0.01826923076923077,0.002403846153846154,0.33076923076923076,0.2125,0.04615384615384615,5.826923076923077,0.1985576923076923,0.027884615384615383,0.08557692307692308,0.03028846153846154,0.009134615384615385,3.110576923076923,1.6538461538461537,1.8076923076923077,18.681318681318682,67.03296703296702,17.582417582417584,51.64835164835166,29.67032967032967,24.175824175824175,30.76923076923077,40.65934065934066,50.0,43.956043956043956,47.25274725274725,47.25274725274725,51.64835164835166,54.94505494505495,53.84615384615385,89.01098901098901,25.274725274725274,59.89010989010989,56.59340659340659,13.186813186813188,19.78021978021978,13.186813186813188,38.73626373626374,31.318681318681318,47.11538461538461,62.36263736263736,47.25274725274725,15.384615384615387,37.465659340659336
Fabinho,Liverpool,MF,1253,13.9,2.37,1.37,1.37,1.44,0.86,1.22,0.29,6.98,5.61,0.5,71.2,4.17,0.43,2.09,0.5,0.22,88.1,0.86,0.43,74.2,40.5,51.4,0.17050359712230218,0.0985611510791367,0.0985611510791367,0.10359712230215827,0.061870503597122296,0.08776978417266186,0.020863309352517984,0.5021582733812949,0.4035971223021583,0.03597122302158273,5.122302158273381,0.3,0.030935251798561148,0.15035971223021583,0.03597122302158273,0.015827338129496403,5.338129496402877,2.9136690647482015,3.6978417266187047,76.05633802816901,90.14084507042254,76.05633802816901,85.91549295774648,66.19718309859155,78.87323943661971,59.154929577464785,80.28169014084507,76.05633802816901,15.492957746478872,60.56338028169014,71.83098591549296,11.267605633802818,42.25352112676056,25.352112676056336,66.19718309859155,91.54929577464789,80.28169014084507,95.07042253521126,90.14084507042254,88.73239436619718,88.73239436619718,82.04225352112677,71.12676056338027,55.985915492957744,36.267605633802816,88.96713615023475,89.2018779342723,69.8943661971831
Gabriel Dos Santos,Arsenal,DF,1890,21.0,1.43,0.86,1.38,3.67,0.86,0.43,0.14,5.19,4.1,0.52,141.1,4.67,0.05,0.67,0.1,0.0,89.2,0.52,0.14,72.5,44.0,49.5,0.0680952380952381,0.04095238095238095,0.06571428571428571,0.17476190476190476,0.04095238095238095,0.020476190476190474,0.006666666666666667,0.24714285714285716,0.1952380952380952,0.024761904761904763,6.719047619047619,0.22238095238095237,0.002380952380952381,0.03190476190476191,0.004761904761904762,0.0,3.4523809523809526,2.0952380952380953,2.357142857142857,19.78021978021978,10.989010989010989,27.472527472527474,40.65934065934066,26.923076923076923,31.868131868131865,53.84615384615385,15.384615384615385,43.956043956043956,28.021978021978022,58.24175824175825,58.24175824175825,4.945054945054945,16.483516483516482,10.43956043956044,30.21978021978022,91.20879120879121,66.4835164835165,75.82417582417582,25.274725274725274,41.75824175824176,42.857142857142854,24.725274725274726,32.005494505494504,47.11538461538462,15.521978021978022,77.83882783882784,36.630036630036635,38.832417582417584
Gabriel Jesus,Arsenal,FW,1219,13.5,1.41,0.59,1.11,0.74,0.67,0.37,0.37,3.11,2.81,2.22,66.2,1.7,1.63,4.22,0.89,0.07,80.8,4.0,2.96,47.2,27.4,35.9,0.10444444444444444,0.0437037037037037,0.08222222222222222,0.054814814814814816,0.049629629629629635,0.027407407407407408,0.027407407407407408,0.23037037037037036,0.20814814814814817,0.16444444444444445,4.903703703703704,0.1259259259259259,0.12074074074074073,0.3125925925925926,0.06592592592592593,0.005185185185185186,3.4962962962962965,2.0296296296296297,2.659259259259259,77.55102040816327,89.79591836734694,83.6734693877551,65.3061224489796,83.6734693877551,55.10204081632652,69.38775510204081,55.10204081632652,63.26530612244898,57.14285714285714,59.183673469387756,75.51020408163265,67.3469387755102,79.59183673469387,57.14285714285714,30.612244897959183,89.79591836734694,4.081632653061234,6.122448979591837,75.51020408163265,71.42857142857143,77.55102040816327,79.08163265306122,65.81632653061224,63.77551020408163,58.6734693877551,33.333333333333336,74.82993197278911,60.85884353741496
Gianluca Scamacca,West Ham,FW,926,10.3,0.97,0.39,0.29,0.49,0.1,0.29,0.58,2.23,1.65,1.26,27.4,1.36,1.26,2.33,0.49,0.0,66.7,2.23,1.75,26.5,13.9,19.7,0.09417475728155339,0.037864077669902914,0.028155339805825238,0.04757281553398058,0.009708737864077669,0.028155339805825238,0.056310679611650476,0.21650485436893202,0.16019417475728154,0.12233009708737863,2.6601941747572813,0.13203883495145632,0.12233009708737863,0.2262135922330097,0.04757281553398058,0.0,2.5728155339805823,1.349514563106796,1.9126213592233008,69.38775510204081,82.6530612244898,6.122448979591836,53.06122448979592,27.55102040816326,59.183673469387756,91.83673469387756,53.06122448979592,53.06122448979592,34.69387755102041,24.489795918367346,77.55102040816327,70.40816326530613,63.26530612244898,32.6530612244898,12.244897959183673,28.57142857142857,65.3061224489796,42.85714285714286,44.89795918367347,34.69387755102041,57.14285714285714,52.80612244897959,57.90816326530613,47.44897959183673,44.642857142857146,45.57823129251701,45.57823129251701,47.266156462585045
Granit Xhaka,Arsenal,MF,1786,19.8,0.86,0.45,1.01,1.67,0.35,0.4,0.1,4.65,6.46,1.16,63.5,4.75,1.82,3.69,1.21,0.2,84.7,0.96,0.91,59.1,33.9,43.1,0.04343434343434343,0.022727272727272728,0.051010101010101006,0.08434343434343433,0.017676767676767676,0.020202020202020204,0.005050505050505051,0.23484848484848486,0.32626262626262625,0.05858585858585858,3.2070707070707067,0.2398989898989899,0.09191919191919191,0.18636363636363634,0.06111111111111111,0.010101010101010102,2.984848484848485,1.712121212121212,2.176767676767677,4.225352112676056,12.676056338028168,18.30985915492958,71.83098591549296,9.859154929577464,8.450704225352112,9.859154929577464,11.267605633802818,64.7887323943662,32.3943661971831,21.12676056338028,57.74647887323944,66.19718309859155,63.38028169014085,64.7887323943662,49.29577464788733,80.28169014084507,73.2394366197183,60.563380281690144,29.577464788732392,36.61971830985916,43.66197183098591,26.760563380281692,9.859154929577464,44.014084507042256,60.91549295774649,71.36150234741784,36.61971830985916,40.12323943661972
Harrison Reed,Fulham,MF,1815,20.2,1.19,0.69,1.58,1.34,0.35,0.74,0.1,4.95,2.92,0.94,35.9,2.52,1.04,2.08,0.99,0.0,75.4,1.44,0.69,48.0,22.3,27.9,0.05891089108910891,0.034158415841584154,0.07821782178217822,0.06633663366336634,0.017326732673267325,0.03663366336633663,0.0049504950495049506,0.24504950495049507,0.14455445544554454,0.046534653465346534,1.7772277227722773,0.12475247524752475,0.05148514851485149,0.10297029702970298,0.04900990099009901,0.0,2.376237623762376,1.103960396039604,1.381188118811881,9.859154929577464,26.76056338028169,49.29577464788733,53.52112676056338,8.450704225352112,16.901408450704224,8.450704225352112,12.676056338028168,8.450704225352112,26.76056338028169,4.225352112676056,12.676056338028168,28.169014084507044,15.492957746478872,47.88732394366197,7.746478873239436,25.352112676056336,43.66197183098591,73.2394366197183,7.042253521126761,5.633802816901409,5.633802816901409,34.859154929577464,11.619718309859154,13.028169014084506,24.823943661971832,47.41784037558685,6.103286384976527,21.910211267605632
Harry Kane,Tottenham,FW,2055,22.8,0.31,0.04,0.75,0.48,0.0,0.09,0.22,2.15,4.87,1.67,47.3,2.37,1.71,3.68,1.32,0.35,69.4,1.67,1.84,33.9,21.1,26.8,0.013596491228070174,0.0017543859649122807,0.03289473684210526,0.021052631578947368,0.0,0.003947368421052632,0.009649122807017544,0.09429824561403508,0.21359649122807017,0.07324561403508771,2.074561403508772,0.10394736842105264,0.075,0.16140350877192983,0.05789473684210526,0.015350877192982455,1.4868421052631577,0.9254385964912281,1.1754385964912282,4.081632653061225,2.0408163265306123,16.3265306122449,14.285714285714285,5.1020408163265305,6.122448979591836,22.448979591836736,4.081632653061225,65.3061224489796,14.285714285714285,16.3265306122449,63.26530612244898,42.857142857142854,36.734693877551024,46.93877551020408,71.42857142857143,36.734693877551024,83.6734693877551,37.755102040816325,6.122448979591836,10.204081632653061,10.204081632653061,9.183673469387756,9.438775510204083,39.79591836734694,49.48979591836735,52.721088435374156,8.843537414965986,33.88605442176871
Harvey Barnes,Leicester City,MF,1696,18.8,0.85,0.27,0.96,0.32,0.37,0.37,0.11,3.03,2.29,3.09,87.8,1.22,0.59,1.97,1.12,0.16,71.0,2.98,1.6,38.6,24.7,30.9,0.045212765957446804,0.014361702127659574,0.05106382978723404,0.01702127659574468,0.019680851063829788,0.019680851063829788,0.005851063829787234,0.16117021276595744,0.12180851063829787,0.16436170212765955,4.670212765957446,0.06489361702127659,0.03138297872340425,0.10478723404255319,0.059574468085106386,0.00851063829787234,2.0531914893617023,1.3138297872340425,1.6436170212765957,7.042253521126761,8.450704225352112,19.718309859154928,9.859154929577464,11.267605633802818,7.042253521126761,11.267605633802818,1.4084507042253522,1.4084507042253522,80.28169014084507,54.929577464788736,4.225352112676056,12.676056338028168,16.901408450704224,61.97183098591549,42.25352112676056,8.450704225352112,4.929577464788736,17.605633802816897,2.8169014084507045,12.676056338028168,18.30985915492958,11.267605633802816,7.746478873239438,35.21126760563381,33.45070422535211,10.328638497652582,11.267605633802816,18.5387323943662
Harvey Elliott,Liverpool,MF,1131,12.6,1.03,0.48,1.59,0.48,0.32,0.32,0.4,5.95,6.98,3.17,109.4,4.05,1.27,3.89,2.22,0.32,79.6,1.51,1.19,64.0,41.2,47.6,0.08174603174603175,0.03809523809523809,0.12619047619047621,0.03809523809523809,0.025396825396825397,0.025396825396825397,0.03174603174603175,0.47222222222222227,0.553968253968254,0.2515873015873016,8.682539682539684,0.3214285714285714,0.1007936507936508,0.30873015873015874,0.1761904761904762,0.025396825396825397,5.079365079365079,3.26984126984127,3.777777777777778,19.718309859154928,29.577464788732392,87.32394366197182,23.943661971830984,16.901408450704224,12.676056338028168,81.69014084507043,77.46478873239437,95.77464788732394,92.95774647887323,87.32394366197182,77.46478873239437,74.64788732394366,94.36619718309859,97.1830985915493,85.91549295774648,52.816901408450704,39.43661971830986,42.25352112676056,88.73239436619718,92.95774647887323,91.54929577464789,40.14084507042253,47.183098591549296,88.38028169014085,88.02816901408451,44.83568075117372,91.07981220657275,66.72535211267605
Idrissa Gana Gueye,Everton,MF,1221,13.6,2.43,2.35,2.13,1.25,1.4,0.74,0.29,9.34,3.6,1.1,81.5,3.82,0.37,1.62,0.22,0.07,85.5,1.25,0.66,59.6,32.3,35.1,0.1786764705882353,0.17279411764705885,0.15661764705882353,0.09191176470588236,0.10294117647058823,0.054411764705882354,0.021323529411764706,0.6867647058823529,0.2647058823529412,0.08088235294117647,5.99264705882353,0.28088235294117647,0.027205882352941177,0.11911764705882354,0.016176470588235296,0.0051470588235294126,4.382352941176471,2.375,2.5808823529411766,80.28169014084507,98.59154929577466,97.1830985915493,76.05633802816901,92.95774647887323,49.29577464788733,61.267605633802816,95.77464788732394,42.25352112676056,52.112676056338024,70.4225352112676,64.7887323943662,8.450704225352112,25.352112676056336,7.042253521126761,30.985915492957744,83.09859154929578,49.29577464788733,78.87323943661971,78.87323943661971,71.83098591549296,61.97183098591549,88.02816901408451,74.82394366197184,57.3943661971831,17.95774647887324,70.4225352112676,70.89201877934272,63.53873239436619
Issa Diop,Fulham,DF,1146,12.7,1.42,1.42,1.18,2.99,0.94,0.39,0.08,5.12,3.62,0.55,205.9,3.46,0.08,0.39,0.16,0.0,84.8,0.39,0.0,71.7,46.8,49.9,0.11181102362204724,0.11181102362204724,0.09291338582677165,0.23543307086614176,0.07401574803149606,0.030708661417322838,0.006299212598425198,0.40314960629921265,0.2850393700787402,0.043307086614173235,16.212598425196852,0.2724409448818898,0.006299212598425198,0.030708661417322838,0.012598425196850395,0.0,5.645669291338583,3.6850393700787403,3.9291338582677167,49.45054945054945,85.71428571428571,68.13186813186813,63.73626373626373,57.14285714285714,46.15384615384615,49.45054945054945,74.72527472527473,67.03296703296702,40.65934065934066,98.9010989010989,80.21978021978022,7.6923076923076925,14.285714285714285,32.967032967032964,30.21978021978022,70.32967032967034,76.92307692307692,96.15384615384616,81.31868131868131,89.01098901098901,85.71428571428571,66.75824175824175,56.86813186813187,71.7032967032967,21.29120879120879,81.13553113553114,85.34798534798534,68.19368131868131
Ivan Perii?,Tottenham,DF,1420,15.8,1.77,1.01,1.14,1.71,0.95,0.38,0.44,5.0,2.66,3.8,79.3,1.14,2.03,2.97,1.65,0.0,64.8,1.65,0.57,58.0,26.3,31.4,0.1120253164556962,0.06392405063291139,0.07215189873417721,0.10822784810126582,0.06012658227848101,0.024050632911392405,0.027848101265822784,0.3164556962025316,0.16835443037974684,0.24050632911392403,5.018987341772151,0.07215189873417721,0.12848101265822784,0.1879746835443038,0.10443037974683543,0.0,3.670886075949367,1.6645569620253164,1.9873417721518984,50.54945054945055,31.868131868131865,37.362637362637365,6.593406593406594,45.05494505494506,38.46153846153847,93.4065934065934,35.16483516483517,32.967032967032964,96.7032967032967,36.26373626373626,2.197802197802198,96.7032967032967,92.3076923076923,90.10989010989012,30.21978021978022,4.395604395604396,4.395604395604394,26.373626373626365,34.065934065934066,21.978021978021978,25.274725274725274,31.59340659340659,53.02197802197803,42.03296703296703,77.33516483516483,11.721611721611717,27.106227106227106,36.0782967032967
Ivan Toney,Brentford,FW,1789,19.9,0.8,0.45,0.85,1.06,0.15,0.3,0.35,2.96,2.36,0.25,20.6,1.71,0.95,2.11,0.9,0.35,58.7,3.27,1.31,39.0,19.3,28.0,0.040201005025125636,0.022613065326633167,0.042713567839195984,0.05326633165829146,0.007537688442211056,0.015075376884422112,0.017587939698492462,0.14874371859296484,0.1185929648241206,0.01256281407035176,1.035175879396985,0.08592964824120604,0.04773869346733668,0.10603015075376884,0.04522613065326633,0.017587939698492462,1.9597989949748744,0.9698492462311559,1.407035175879397,17.346938775510203,55.10204081632652,24.489795918367346,63.26530612244898,18.367346938775512,30.612244897959183,42.857142857142854,21.428571428571427,30.612244897959183,2.0408163265306123,2.0408163265306123,53.06122448979592,16.3265306122449,10.204081632653061,30.612244897959183,77.55102040816327,9.183673469387756,24.48979591836735,69.38775510204081,22.448979591836736,14.285714285714285,20.408163265306122,40.05102040816326,28.316326530612248,21.93877551020408,33.673469387755105,34.35374149659864,19.047619047619047,28.28656462585034
Jack Grealish,Manchester City,FW,1040,11.6,1.21,0.34,1.12,0.34,0.43,0.6,0.17,4.83,3.53,6.72,180.9,1.29,2.24,4.57,1.47,0.09,83.6,1.64,1.55,58.5,42.9,47.7,0.10431034482758621,0.02931034482758621,0.09655172413793105,0.02931034482758621,0.03706896551724138,0.05172413793103448,0.014655172413793105,0.4163793103448276,0.3043103448275862,0.5793103448275863,15.594827586206897,0.11120689655172414,0.1931034482758621,0.39396551724137935,0.1267241379310345,0.007758620689655172,5.043103448275862,3.6982758620689653,4.112068965517242,75.51020408163265,69.38775510204081,91.83673469387756,34.69387755102041,73.46938775510205,89.79591836734694,34.69387755102041,83.6734693877551,83.6734693877551,97.95918367346938,95.91836734693877,71.42857142857143,100.0,95.91836734693877,85.71428571428571,51.02040816326531,95.91836734693877,85.71428571428572,58.16326530612245,87.75510204081633,95.91836734693877,95.91836734693877,67.85714285714286,70.40816326530613,87.24489795918367,83.16326530612244,79.93197278911565,93.19727891156462,83.46088435374149
Jack Harrison,Leeds United,FW,1328,14.8,1.62,0.34,1.35,0.47,0.07,0.61,0.95,5.74,3.85,4.12,90.9,2.43,2.03,4.26,1.62,0.27,63.6,3.78,2.16,53.9,33.5,37.0,0.10945945945945947,0.022972972972972974,0.09121621621621621,0.03175675675675675,0.00472972972972973,0.04121621621621621,0.06418918918918919,0.3878378378378378,0.26013513513513514,0.27837837837837837,6.141891891891892,0.1641891891891892,0.13716216216216215,0.2878378378378378,0.10945945945945947,0.018243243243243244,3.6418918918918917,2.2635135135135136,2.5,79.59183673469387,59.183673469387756,89.79591836734694,42.857142857142854,12.244897959183673,75.51020408163265,97.95918367346938,77.55102040816327,77.55102040816327,83.6734693877551,71.42857142857143,89.79591836734694,85.71428571428571,73.46938775510205,83.6734693877551,79.59183673469387,16.3265306122449,6.122448979591837,22.448979591836732,79.59183673469387,73.46938775510205,71.42857142857143,67.85714285714285,65.81632653061224,80.61224489795919,80.61224489795919,14.965986394557822,74.82993197278911,67.49149659863946
